match_date,home_team_name,away_team_name,home_team_score,away_team_score,year,home_rank,home_score,away_rank,away_score,home_n_participation,away_n_participation,home_winner,draw,away_winner,rank_diff,team_score_diff,score_diff,best_rank_winner
2002-06-16,Spain,Republic of Ireland,1,1,2002,3.0,1998.0,14.0,1848.0,10,2,0,1,0,-11.0,0,150.0,0
2002-06-17,Mexico,United States,0,2,2002,15.0,1832.0,16.0,1826.0,11,6,0,0,1,-1.0,-2,6.0,0
2002-06-17,Brazil,Belgium,2,0,2002,1.0,2057.0,27.0,1785.0,16,10,1,0,0,-26.0,2,272.0,1
2002-06-18,Japan,Turkey,0,1,2002,20.0,1806.0,10.0,1895.0,1,1,0,0,1,10.0,-1,-89.0,0
2002-06-18,South Korea,Italy,2,1,2002,29.0,1769.0,11.0,1878.0,5,14,1,0,0,18.0,1,-109.0,0
2002-06-21,England,Brazil,1,2,2002,6.0,1951.0,1.0,2057.0,10,16,0,0,1,5.0,-1,-106.0,0
2002-06-21,Germany,United States,1,0,2002,7.0,1937.0,16.0,1826.0,4,6,1,0,0,-9.0,1,111.0,1
2002-06-22,Spain,South Korea,0,0,2002,3.0,1998.0,29.0,1769.0,10,5,0,1,0,-26.0,0,229.0,0
2002-06-22,Senegal,Turkey,0,1,2002,28.0,1780.0,10.0,1895.0,0,1,0,0,1,18.0,-1,-115.0,0
2002-06-25,Germany,South Korea,1,0,2002,7.0,1937.0,29.0,1769.0,4,5,1,0,0,-22.0,1,168.0,1
2002-06-26,Brazil,Turkey,1,0,2002,1.0,2057.0,10.0,1895.0,16,1,1,0,0,-9.0,1,162.0,1
2002-06-29,South Korea,Turkey,2,3,2002,29.0,1769.0,10.0,1895.0,5,1,0,0,1,19.0,-1,-126.0,0
2002-06-30,Germany,Brazil,0,2,2002,7.0,1937.0,1.0,2057.0,4,16,0,0,1,6.0,-2,-120.0,0
2006-06-09,Germany,Costa Rica,4,2,2006,6.0,1977.0,50.0,1633.0,5,2,1,0,0,-44.0,2,344.0,1
2006-06-09,Poland,Ecuador,0,2,2006,24.0,1780.0,33.0,1759.0,6,1,0,0,1,-9.0,-2,21.0,0
2006-06-10,England,Paraguay,1,0,2006,7.0,1960.0,32.0,1760.0,11,6,1,0,0,-25.0,1,200.0,1
2006-06-10,Trinidad and Tobago,Sweden,0,0,2006,72.0,1552.0,14.0,1870.0,0,10,0,1,0,58.0,0,-318.0,0
2006-06-10,Argentina,Ivory Coast,2,1,2006,5.0,1979.0,27.0,1772.0,13,0,1,0,0,-22.0,1,207.0,1
2006-06-11,Serbia and Montenegro,Netherlands,0,1,2006,40.0,1690.0,4.0,1991.0,0,7,0,0,1,36.0,-1,-301.0,0
2006-06-11,Mexico,Iran,3,1,2006,19.0,1817.0,28.0,1768.0,12,2,1,0,0,-9.0,2,49.0,1
2006-06-11,Angola,Portugal,0,1,2006,58.0,1592.0,10.0,1895.0,0,3,0,0,1,48.0,-1,-303.0,0
2006-06-12,Australia,Japan,3,1,2006,30.0,1763.0,40.0,1729.0,1,2,1,0,0,-10.0,2,34.0,1
2006-06-12,United States,Czech Republic,0,3,2006,25.0,1775.0,11.0,1886.0,7,0,0,0,1,14.0,-3,-111.0,0
2006-06-12,Italy,Ghana,2,0,2006,3.0,2020.0,34.0,1755.0,15,0,1,0,0,-31.0,2,265.0,1
2006-06-13,South Korea,Togo,2,1,2006,46.0,1668.0,97.0,1438.0,6,0,1,0,0,-51.0,1,230.0,1
2006-06-13,France,Switzerland,0,0,2006,2.0,2062.0,15.0,1847.0,11,7,0,1,0,-13.0,0,215.0,0
2006-06-13,Brazil,Croatia,1,0,2006,1.0,2081.0,9.0,1897.0,17,2,1,0,0,-8.0,1,184.0,1
2006-06-14,Spain,Ukraine,4,0,2006,12.0,1884.0,20.0,1806.0,11,0,1,0,0,-8.0,4,78.0,1
2006-06-14,Tunisia,Saudi Arabia,2,2,2006,49.0,1644.0,55.0,1599.0,3,3,0,1,0,-6.0,0,45.0,0
2006-06-14,Germany,Poland,1,0,2006,6.0,1977.0,24.0,1780.0,5,6,1,0,0,-18.0,1,197.0,1
2006-06-15,Ecuador,Costa Rica,3,0,2006,33.0,1759.0,50.0,1633.0,1,2,1,0,0,-17.0,3,126.0,1
2006-06-15,England,Trinidad and Tobago,2,0,2006,7.0,1960.0,72.0,1552.0,11,0,1,0,0,-65.0,2,408.0,1
2006-06-15,Sweden,Paraguay,1,0,2006,14.0,1870.0,32.0,1760.0,10,6,1,0,0,-18.0,1,110.0,1
2006-06-16,Argentina,Serbia and Montenegro,6,0,2006,5.0,1979.0,40.0,1690.0,13,0,1,0,0,-35.0,6,289.0,1
2006-06-16,Netherlands,Ivory Coast,2,1,2006,4.0,1991.0,27.0,1772.0,7,0,1,0,0,-23.0,1,219.0,1
2006-06-16,Mexico,Angola,0,0,2006,19.0,1817.0,58.0,1592.0,12,0,0,1,0,-39.0,0,225.0,0
2006-06-17,Portugal,Iran,2,0,2006,10.0,1895.0,28.0,1768.0,3,2,1,0,0,-18.0,2,127.0,1
2006-06-17,Czech Republic,Ghana,0,2,2006,11.0,1886.0,34.0,1755.0,0,0,0,0,1,-23.0,-2,131.0,0
2006-06-17,Italy,United States,1,1,2006,3.0,2020.0,25.0,1775.0,15,7,0,1,0,-22.0,0,245.0,0
2006-06-18,Japan,Croatia,0,0,2006,40.0,1729.0,9.0,1897.0,2,2,0,1,0,31.0,0,-168.0,0
2006-06-18,Brazil,Australia,2,0,2006,1.0,2081.0,30.0,1763.0,17,1,1,0,0,-29.0,2,318.0,1
2006-06-18,France,South Korea,1,1,2006,2.0,2062.0,46.0,1668.0,11,6,0,1,0,-44.0,0,394.0,0
2006-06-19,Togo,Switzerland,0,2,2006,97.0,1438.0,15.0,1847.0,0,7,0,0,1,82.0,-2,-409.0,0
2006-06-19,Saudi Arabia,Ukraine,0,4,2006,55.0,1599.0,20.0,1806.0,3,0,0,0,1,35.0,-4,-207.0,0
2006-06-19,Spain,Tunisia,3,1,2006,12.0,1884.0,49.0,1644.0,11,3,1,0,0,-37.0,2,240.0,1
2006-06-20,Costa Rica,Poland,1,2,2006,50.0,1633.0,24.0,1780.0,2,6,0,0,1,26.0,-1,-147.0,0
2006-06-20,Ecuador,Germany,0,3,2006,33.0,1759.0,6.0,1977.0,1,5,0,0,1,27.0,-3,-218.0,0
2006-06-20,Paraguay,Trinidad and Tobago,2,0,2006,32.0,1760.0,72.0,1552.0,6,0,1,0,0,-40.0,2,208.0,1
2006-06-20,Sweden,England,2,2,2006,14.0,1870.0,7.0,1960.0,10,11,0,1,0,7.0,0,-90.0,0
2006-06-21,Iran,Angola,1,1,2006,28.0,1768.0,58.0,1592.0,2,0,0,1,0,-30.0,0,176.0,0
2006-06-21,Portugal,Mexico,2,1,2006,10.0,1895.0,19.0,1817.0,3,12,1,0,0,-9.0,1,78.0,1
2006-06-21,Ivory Coast,Serbia and Montenegro,3,2,2006,27.0,1772.0,40.0,1690.0,0,0,1,0,0,-13.0,1,82.0,1
2006-06-21,Netherlands,Argentina,0,0,2006,4.0,1991.0,5.0,1979.0,7,13,0,1,0,-1.0,0,12.0,0
2006-06-22,Czech Republic,Italy,0,2,2006,11.0,1886.0,3.0,2020.0,0,15,0,0,1,8.0,-2,-134.0,0
2006-06-22,Ghana,United States,2,1,2006,34.0,1755.0,25.0,1775.0,0,7,1,0,0,9.0,1,-20.0,0
2006-06-22,Croatia,Australia,2,2,2006,9.0,1897.0,30.0,1763.0,2,1,0,1,0,-21.0,0,134.0,0
2006-06-22,Japan,Brazil,1,4,2006,40.0,1729.0,1.0,2081.0,2,17,0,0,1,39.0,-3,-352.0,0
2006-06-23,Saudi Arabia,Spain,0,1,2006,55.0,1599.0,12.0,1884.0,3,11,0,0,1,43.0,-1,-285.0,0
2006-06-23,Ukraine,Tunisia,1,0,2006,20.0,1806.0,49.0,1644.0,0,3,1,0,0,-29.0,1,162.0,1
2006-06-23,Switzerland,South Korea,2,0,2006,15.0,1847.0,46.0,1668.0,7,6,1,0,0,-31.0,2,179.0,1
2006-06-23,Togo,France,0,2,2006,97.0,1438.0,2.0,2062.0,0,11,0,0,1,95.0,-2,-624.0,0
2006-06-24,Germany,Sweden,2,0,2006,6.0,1977.0,14.0,1870.0,5,10,1,0,0,-8.0,2,107.0,1
2006-06-24,Argentina,Mexico,2,1,2006,5.0,1979.0,19.0,1817.0,13,12,1,0,0,-14.0,1,162.0,1
2006-06-25,England,Ecuador,1,0,2006,7.0,1960.0,33.0,1759.0,11,1,1,0,0,-26.0,1,201.0,1
2006-06-25,Portugal,Netherlands,1,0,2006,10.0,1895.0,4.0,1991.0,3,7,1,0,0,6.0,1,-96.0,0
2006-06-26,Italy,Australia,1,0,2006,3.0,2020.0,30.0,1763.0,15,1,1,0,0,-27.0,1,257.0,1
2006-06-26,Switzerland,Ukraine,0,0,2006,15.0,1847.0,20.0,1806.0,7,0,0,1,0,-5.0,0,41.0,0
2006-06-27,Brazil,Ghana,3,0,2006,1.0,2081.0,34.0,1755.0,17,0,1,0,0,-33.0,3,326.0,1
2006-06-27,Spain,France,1,3,2006,12.0,1884.0,2.0,2062.0,11,11,0,0,1,10.0,-2,-178.0,0
2006-06-30,Germany,Argentina,1,1,2006,6.0,1977.0,5.0,1979.0,5,13,0,1,0,1.0,0,-2.0,0
2006-06-30,Italy,Ukraine,3,0,2006,3.0,2020.0,20.0,1806.0,15,0,1,0,0,-17.0,3,214.0,1
2006-07-01,England,Portugal,0,0,2006,7.0,1960.0,10.0,1895.0,11,3,0,1,0,-3.0,0,65.0,0
2006-07-01,Brazil,France,0,1,2006,1.0,2081.0,2.0,2062.0,17,11,0,0,1,-1.0,-1,19.0,0
2006-07-04,Germany,Italy,0,2,2006,6.0,1977.0,3.0,2020.0,5,15,0,0,1,3.0,-2,-43.0,0
2006-07-05,Portugal,France,0,1,2006,10.0,1895.0,2.0,2062.0,3,11,0,0,1,8.0,-1,-167.0,0
2006-07-08,Germany,Portugal,3,1,2006,6.0,1977.0,10.0,1895.0,5,3,1,0,0,-4.0,2,82.0,1
2006-07-09,Italy,France,1,1,2006,3.0,2020.0,2.0,2062.0,15,11,0,1,0,1.0,0,-42.0,0
2010-06-11,South Africa,Mexico,1,1,2010,58.0,1608.0,11.0,1846.0,2,13,0,1,0,47.0,0,-238.0,0
2010-06-11,Uruguay,France,0,0,2010,10.0,1892.0,17.0,1802.0,10,12,0,1,0,-7.0,0,90.0,0
2010-06-12,South Korea,Greece,2,0,2010,30.0,1741.0,26.0,1750.0,7,1,1,0,0,4.0,2,-9.0,0
2010-06-12,Argentina,Nigeria,1,0,2010,5.0,1992.0,50.0,1653.0,14,3,1,0,0,-45.0,1,339.0,1
2010-06-12,England,United States,1,1,2010,6.0,1924.0,23.0,1768.0,12,8,0,1,0,-17.0,0,156.0,0
2010-06-13,Algeria,Slovenia,0,1,2010,98.0,1464.0,39.0,1694.0,2,1,0,0,1,59.0,-1,-230.0,0
2010-06-13,Serbia,Ghana,0,1,2010,27.0,1743.0,28.0,1742.0,0,1,0,0,1,-1.0,-1,1.0,0
2010-06-13,Germany,Australia,4,0,2010,4.0,2067.0,22.0,1776.0,6,2,1,0,0,-18.0,4,291.0,1
2010-06-14,Netherlands,Denmark,2,0,2010,2.0,2105.0,32.0,1732.0,8,3,1,0,0,-30.0,2,373.0,1
2010-06-14,Japan,Cameroon,1,0,2010,18.0,1787.0,51.0,1649.0,3,5,1,0,0,-33.0,1,138.0,1
2010-06-14,Italy,Paraguay,1,1,2010,12.0,1833.0,19.0,1785.0,16,7,0,1,0,-7.0,0,48.0,0
2010-06-15,New Zealand,Slovakia,1,1,2010,69.0,1572.0,48.0,1657.0,1,0,0,1,0,21.0,0,-85.0,0
2010-06-15,Ivory Coast,Portugal,0,0,2010,35.0,1716.0,8.0,1897.0,1,4,0,1,0,27.0,0,-181.0,0
2010-06-15,Brazil,North Korea,2,1,2010,3.0,2095.0,80.0,1526.0,18,1,1,0,0,-77.0,1,569.0,1
2010-06-16,Honduras,Chile,0,1,2010,42.0,1677.0,9.0,1894.0,1,7,0,0,1,33.0,-1,-217.0,0
2010-06-16,Spain,Switzerland,0,1,2010,1.0,2116.0,25.0,1754.0,12,8,0,0,1,-24.0,-1,362.0,0
2010-06-16,South Africa,Uruguay,0,3,2010,58.0,1608.0,10.0,1892.0,2,10,0,0,1,48.0,-3,-284.0,0
2010-06-17,Argentina,South Korea,4,1,2010,5.0,1992.0,30.0,1741.0,14,7,1,0,0,-25.0,3,251.0,1
2010-06-17,Greece,Nigeria,2,1,2010,26.0,1750.0,50.0,1653.0,1,3,1,0,0,-24.0,1,97.0,1
2010-06-17,France,Mexico,0,2,2010,17.0,1802.0,11.0,1846.0,12,13,0,0,1,6.0,-2,-44.0,0
2010-06-18,Germany,Serbia,0,1,2010,4.0,2067.0,27.0,1743.0,6,0,0,0,1,-23.0,-1,324.0,0
2010-06-18,Slovenia,United States,2,2,2010,39.0,1694.0,23.0,1768.0,1,8,0,1,0,16.0,0,-74.0,0
2010-06-18,England,Algeria,0,0,2010,6.0,1924.0,98.0,1464.0,12,2,0,1,0,-92.0,0,460.0,0
2010-06-19,Netherlands,Japan,1,0,2010,2.0,2105.0,18.0,1787.0,8,3,1,0,0,-16.0,1,318.0,1
2010-06-19,Ghana,Australia,1,1,2010,28.0,1742.0,22.0,1776.0,1,2,0,1,0,6.0,0,-34.0,0
2010-06-19,Cameroon,Denmark,1,2,2010,51.0,1649.0,32.0,1732.0,5,3,0,0,1,19.0,-1,-83.0,0
2010-06-20,Slovakia,Paraguay,0,2,2010,48.0,1657.0,19.0,1785.0,0,7,0,0,1,29.0,-2,-128.0,0
2010-06-20,Italy,New Zealand,1,1,2010,12.0,1833.0,69.0,1572.0,16,1,0,1,0,-57.0,0,261.0,0
2010-06-20,Brazil,Ivory Coast,3,1,2010,3.0,2095.0,35.0,1716.0,18,1,1,0,0,-32.0,2,379.0,1
2010-06-21,Portugal,North Korea,7,0,2010,8.0,1897.0,80.0,1526.0,4,1,1,0,0,-72.0,7,371.0,1
2010-06-21,Chile,Switzerland,1,0,2010,9.0,1894.0,25.0,1754.0,7,8,1,0,0,-16.0,1,140.0,1
2010-06-21,Spain,Honduras,2,0,2010,1.0,2116.0,42.0,1677.0,12,1,1,0,0,-41.0,2,439.0,1
2010-06-22,France,South Africa,1,2,2010,17.0,1802.0,58.0,1608.0,12,2,0,0,1,-41.0,-1,194.0,0
2010-06-22,Mexico,Uruguay,0,1,2010,11.0,1846.0,10.0,1892.0,13,10,0,0,1,1.0,-1,-46.0,0
2010-06-22,Greece,Argentina,0,2,2010,26.0,1750.0,5.0,1992.0,1,14,0,0,1,21.0,-2,-242.0,0
2010-06-22,Nigeria,South Korea,2,2,2010,50.0,1653.0,30.0,1741.0,3,7,0,1,0,20.0,0,-88.0,0
2010-06-23,Slovenia,England,0,1,2010,39.0,1694.0,6.0,1924.0,1,12,0,0,1,33.0,-1,-230.0,0
2010-06-23,United States,Algeria,1,0,2010,23.0,1768.0,98.0,1464.0,8,2,1,0,0,-75.0,1,304.0,1
2010-06-23,Australia,Serbia,2,1,2010,22.0,1776.0,27.0,1743.0,2,0,1,0,0,-5.0,1,33.0,1
2010-06-23,Ghana,Germany,0,1,2010,28.0,1742.0,4.0,2067.0,1,6,0,0,1,24.0,-1,-325.0,0
2010-06-24,Paraguay,New Zealand,0,0,2010,19.0,1785.0,69.0,1572.0,7,1,0,1,0,-50.0,0,213.0,0
2010-06-24,Slovakia,Italy,3,2,2010,48.0,1657.0,12.0,1833.0,0,16,1,0,0,36.0,1,-176.0,0
2010-06-24,Cameroon,Netherlands,1,2,2010,51.0,1649.0,2.0,2105.0,5,8,0,0,1,49.0,-1,-456.0,0
2010-06-24,Denmark,Japan,1,3,2010,32.0,1732.0,18.0,1787.0,3,3,0,0,1,14.0,-2,-55.0,0
2010-06-25,North Korea,Ivory Coast,0,3,2010,80.0,1526.0,35.0,1716.0,1,1,0,0,1,45.0,-3,-190.0,0
2010-06-25,Portugal,Brazil,0,0,2010,8.0,1897.0,3.0,2095.0,4,18,0,1,0,5.0,0,-198.0,0
2010-06-25,Chile,Spain,1,2,2010,9.0,1894.0,1.0,2116.0,7,12,0,0,1,8.0,-1,-222.0,0
2010-06-25,Switzerland,Honduras,0,0,2010,25.0,1754.0,42.0,1677.0,8,1,0,1,0,-17.0,0,77.0,0
2010-06-26,Uruguay,South Korea,2,1,2010,10.0,1892.0,30.0,1741.0,10,7,1,0,0,-20.0,1,151.0,1
2010-06-26,United States,Ghana,1,2,2010,23.0,1768.0,28.0,1742.0,8,1,0,0,1,-5.0,-1,26.0,0
2010-06-27,Germany,England,4,1,2010,4.0,2067.0,6.0,1924.0,6,12,1,0,0,-2.0,3,143.0,1
2010-06-27,Argentina,Mexico,3,1,2010,5.0,1992.0,11.0,1846.0,14,13,1,0,0,-6.0,2,146.0,1
2010-06-28,Netherlands,Slovakia,2,1,2010,2.0,2105.0,48.0,1657.0,8,0,1,0,0,-46.0,1,448.0,1
2010-06-28,Brazil,Chile,3,0,2010,3.0,2095.0,9.0,1894.0,18,7,1,0,0,-6.0,3,201.0,1
2010-06-29,Paraguay,Japan,0,0,2010,19.0,1785.0,18.0,1787.0,7,3,0,1,0,1.0,0,-2.0,0
2010-06-29,Spain,Portugal,1,0,2010,1.0,2116.0,8.0,1897.0,12,4,1,0,0,-7.0,1,219.0,1
2010-07-02,Netherlands,Brazil,2,1,2010,2.0,2105.0,3.0,2095.0,8,18,1,0,0,-1.0,1,10.0,1
2010-07-02,Uruguay,Ghana,1,1,2010,10.0,1892.0,28.0,1742.0,10,1,0,1,0,-18.0,0,150.0,0
2010-07-03,Argentina,Germany,0,4,2010,5.0,1992.0,4.0,2067.0,14,6,0,0,1,1.0,-4,-75.0,0
2010-07-03,Paraguay,Spain,0,1,2010,19.0,1785.0,1.0,2116.0,7,12,0,0,1,18.0,-1,-331.0,0
2010-07-06,Uruguay,Netherlands,2,3,2010,10.0,1892.0,2.0,2105.0,10,8,0,0,1,8.0,-1,-213.0,0
2010-07-07,Germany,Spain,0,1,2010,4.0,2067.0,1.0,2116.0,6,12,0,0,1,3.0,-1,-49.0,0
2010-07-10,Uruguay,Germany,2,3,2010,10.0,1892.0,4.0,2067.0,10,6,0,0,1,6.0,-1,-175.0,0
2010-07-11,Netherlands,Spain,0,1,2010,2.0,2105.0,1.0,2116.0,8,12,0,0,1,1.0,-1,-11.0,0
2014-06-12,Brazil,Croatia,3,1,2014,3.0,2042.0,17.0,1825.0,19,3,1,0,0,-14.0,2,217.0,1
2014-06-13,Mexico,Cameroon,1,0,2014,13.0,1892.0,51.0,1644.0,14,6,1,0,0,-38.0,1,248.0,1
2014-06-13,Spain,Netherlands,1,5,2014,8.0,1954.0,4.0,2030.0,13,9,0,0,1,4.0,-4,-76.0,0
2014-06-13,Chile,Australia,3,1,2014,7.0,1963.0,49.0,1653.0,8,3,1,0,0,-42.0,2,310.0,1
2014-06-14,Colombia,Greece,3,0,2014,5.0,2019.0,44.0,1672.0,4,2,1,0,0,-39.0,3,347.0,1
2014-06-14,Uruguay,Costa Rica,1,3,2014,11.0,1908.0,15.0,1866.0,11,3,0,0,1,-4.0,-2,42.0,0
2014-06-14,England,Italy,1,2,2014,9.0,1924.0,14.0,1885.0,13,17,0,0,1,-5.0,-1,39.0,0
2014-06-14,Ivory Coast,Japan,2,1,2014,36.0,1690.0,29.0,1728.0,2,4,1,0,0,7.0,1,-38.0,0
2014-06-15,Switzerland,Ecuador,2,1,2014,21.0,1792.0,16.0,1847.0,9,2,1,0,0,5.0,1,-55.0,0
2014-06-15,France,Honduras,3,0,2014,6.0,1966.0,68.0,1552.0,13,2,1,0,0,-62.0,3,414.0,1
2014-06-15,Argentina,Bosnia and Herzegovina,2,1,2014,2.0,2050.0,35.0,1710.0,15,0,1,0,0,-33.0,1,340.0,1
2014-06-16,Germany,Portugal,4,0,2014,1.0,2134.0,10.0,1910.0,7,5,1,0,0,-9.0,4,224.0,1
2014-06-16,Iran,Nigeria,0,0,2014,44.0,1672.0,41.0,1678.0,3,4,0,1,0,3.0,0,-6.0,0
2014-06-16,Ghana,United States,1,2,2014,40.0,1683.0,19.0,1813.0,2,9,0,0,1,21.0,-1,-130.0,0
2014-06-17,Belgium,Algeria,2,1,2014,12.0,1899.0,42.0,1674.0,11,3,1,0,0,-30.0,1,225.0,1
2014-06-17,Brazil,Mexico,0,0,2014,3.0,2042.0,13.0,1892.0,19,14,0,1,0,-10.0,0,150.0,0
2014-06-17,Russia,South Korea,1,1,2014,24.0,1779.0,54.0,1633.0,2,8,0,1,0,-30.0,0,146.0,0
2014-06-18,Australia,Netherlands,2,3,2014,49.0,1653.0,4.0,2030.0,3,9,0,0,1,45.0,-1,-377.0,0
2014-06-18,Spain,Chile,0,2,2014,8.0,1954.0,7.0,1963.0,13,8,0,0,1,1.0,-2,-9.0,0
2014-06-18,Cameroon,Croatia,0,4,2014,51.0,1644.0,17.0,1825.0,6,3,0,0,1,34.0,-4,-181.0,0
2014-06-19,Colombia,Ivory Coast,2,1,2014,5.0,2019.0,36.0,1690.0,4,2,1,0,0,-31.0,1,329.0,1
2014-06-19,Uruguay,England,2,1,2014,11.0,1908.0,9.0,1924.0,11,13,1,0,0,2.0,1,-16.0,0
2014-06-19,Japan,Greece,0,0,2014,29.0,1728.0,44.0,1672.0,4,2,0,1,0,-15.0,0,56.0,0
2014-06-20,Italy,Costa Rica,0,1,2014,14.0,1885.0,15.0,1866.0,17,3,0,0,1,-1.0,-1,19.0,0
2014-06-20,Switzerland,France,2,5,2014,21.0,1792.0,6.0,1966.0,9,13,0,0,1,15.0,-3,-174.0,0
2014-06-20,Honduras,Ecuador,1,2,2014,68.0,1552.0,16.0,1847.0,2,2,0,0,1,52.0,-1,-295.0,0
2014-06-21,Argentina,Iran,1,0,2014,2.0,2050.0,44.0,1672.0,15,3,1,0,0,-42.0,1,378.0,1
2014-06-21,Germany,Ghana,2,2,2014,1.0,2134.0,40.0,1683.0,7,2,0,1,0,-39.0,0,451.0,0
2014-06-21,Nigeria,Bosnia and Herzegovina,1,0,2014,41.0,1678.0,35.0,1710.0,4,0,1,0,0,6.0,1,-32.0,0
2014-06-22,Belgium,Russia,1,0,2014,12.0,1899.0,24.0,1779.0,11,2,1,0,0,-12.0,1,120.0,1
2014-06-22,South Korea,Algeria,2,4,2014,54.0,1633.0,42.0,1674.0,8,3,0,0,1,12.0,-2,-41.0,0
2014-06-22,United States,Portugal,2,2,2014,19.0,1813.0,10.0,1910.0,9,5,0,1,0,9.0,0,-97.0,0
2014-06-23,Australia,Spain,0,3,2014,49.0,1653.0,8.0,1954.0,3,13,0,0,1,41.0,-3,-301.0,0
2014-06-23,Netherlands,Chile,2,0,2014,4.0,2030.0,7.0,1963.0,9,8,1,0,0,-3.0,2,67.0,1
2014-06-23,Cameroon,Brazil,1,4,2014,51.0,1644.0,3.0,2042.0,6,19,0,0,1,48.0,-3,-398.0,0
2014-06-23,Croatia,Mexico,1,3,2014,17.0,1825.0,13.0,1892.0,3,14,0,0,1,4.0,-2,-67.0,0
2014-06-24,Costa Rica,England,0,0,2014,15.0,1866.0,9.0,1924.0,3,13,0,1,0,6.0,0,-58.0,0
2014-06-24,Italy,Uruguay,0,1,2014,14.0,1885.0,11.0,1908.0,17,11,0,0,1,3.0,-1,-23.0,0
2014-06-24,Japan,Colombia,1,4,2014,29.0,1728.0,5.0,2019.0,4,4,0,0,1,24.0,-3,-291.0,0
2014-06-24,Greece,Ivory Coast,2,1,2014,44.0,1672.0,36.0,1690.0,2,2,1,0,0,8.0,1,-18.0,0
2014-06-25,Bosnia and Herzegovina,Iran,3,1,2014,35.0,1710.0,44.0,1672.0,0,3,1,0,0,-9.0,2,38.0,1
2014-06-25,Nigeria,Argentina,2,3,2014,41.0,1678.0,2.0,2050.0,4,15,0,0,1,39.0,-1,-372.0,0
2014-06-25,Honduras,Switzerland,0,3,2014,68.0,1552.0,21.0,1792.0,2,9,0,0,1,47.0,-3,-240.0,0
2014-06-25,Ecuador,France,0,0,2014,16.0,1847.0,6.0,1966.0,2,13,0,1,0,10.0,0,-119.0,0
2014-06-26,Portugal,Ghana,2,1,2014,10.0,1910.0,40.0,1683.0,5,2,1,0,0,-30.0,1,227.0,1
2014-06-26,United States,Germany,0,1,2014,19.0,1813.0,1.0,2134.0,9,7,0,0,1,18.0,-1,-321.0,0
2014-06-26,Algeria,Russia,1,1,2014,42.0,1674.0,24.0,1779.0,3,2,0,1,0,18.0,0,-105.0,0
2014-06-26,South Korea,Belgium,0,1,2014,54.0,1633.0,12.0,1899.0,8,11,0,0,1,42.0,-1,-266.0,0
2014-06-28,Brazil,Chile,1,1,2014,3.0,2042.0,7.0,1963.0,19,8,0,1,0,-4.0,0,79.0,0
2014-06-28,Colombia,Uruguay,2,0,2014,5.0,2019.0,11.0,1908.0,4,11,1,0,0,-6.0,2,111.0,1
2014-06-29,Netherlands,Mexico,2,1,2014,4.0,2030.0,13.0,1892.0,9,14,1,0,0,-9.0,1,138.0,1
2014-06-29,Costa Rica,Greece,1,1,2014,15.0,1866.0,44.0,1672.0,3,2,0,1,0,-29.0,0,194.0,0
2014-06-30,France,Nigeria,2,0,2014,6.0,1966.0,41.0,1678.0,13,4,1,0,0,-35.0,2,288.0,1
2014-06-30,Germany,Algeria,2,1,2014,1.0,2134.0,42.0,1674.0,7,3,1,0,0,-41.0,1,460.0,1
2014-07-01,Argentina,Switzerland,1,0,2014,2.0,2050.0,21.0,1792.0,15,9,1,0,0,-19.0,1,258.0,1
2014-07-01,Belgium,United States,2,1,2014,12.0,1899.0,19.0,1813.0,11,9,1,0,0,-7.0,1,86.0,1
2014-07-04,France,Germany,0,1,2014,6.0,1966.0,1.0,2134.0,13,7,0,0,1,5.0,-1,-168.0,0
2014-07-04,Brazil,Colombia,2,1,2014,3.0,2042.0,5.0,2019.0,19,4,1,0,0,-2.0,1,23.0,1
2014-07-05,Argentina,Belgium,1,0,2014,2.0,2050.0,12.0,1899.0,15,11,1,0,0,-10.0,1,151.0,1
2014-07-05,Netherlands,Costa Rica,0,0,2014,4.0,2030.0,15.0,1866.0,9,3,0,1,0,-11.0,0,164.0,0
2014-07-08,Brazil,Germany,1,7,2014,3.0,2042.0,1.0,2134.0,19,7,0,0,1,2.0,-6,-92.0,0
2014-07-09,Netherlands,Argentina,0,0,2014,4.0,2030.0,2.0,2050.0,9,15,0,1,0,2.0,0,-20.0,0
2014-07-12,Brazil,Netherlands,0,3,2014,3.0,2042.0,4.0,2030.0,19,9,0,0,1,-1.0,-3,12.0,0
2014-07-13,Germany,Argentina,1,0,2014,1.0,2134.0,2.0,2050.0,7,15,1,0,0,-1.0,1,84.0,1
2018-06-14,Russia,Saudi Arabia,5,0,2018,30.0,1753.0,62.0,1580.0,3,4,1,0,0,-32.0,5,173.0,1
2018-06-15,Egypt,Uruguay,0,1,2018,53.0,1617.0,11.0,1923.0,2,12,0,0,1,42.0,-1,-306.0,0
2018-06-15,Morocco,Iran,0,1,2018,37.0,1730.0,19.0,1823.0,4,4,0,0,1,18.0,-1,-93.0,0
2018-06-15,Portugal,Spain,3,3,2018,8.0,1959.0,4.0,2011.0,6,14,0,1,0,4.0,0,-52.0,0
2018-06-16,France,Australia,2,1,2018,2.0,2094.0,35.0,1735.0,14,4,1,0,0,-33.0,1,359.0,1
2018-06-16,Argentina,Iceland,1,1,2018,13.0,1915.0,46.0,1669.0,16,0,0,1,0,-33.0,0,246.0,0
2018-06-16,Peru,Denmark,0,1,2018,16.0,1855.0,14.0,1898.0,4,4,0,0,1,2.0,-1,-43.0,0
